kingdom	phylum	order	family	genus	species	sci.name
Animalia	Mollusca	NA	Planorbidae	Planorbis	planorbis	Planorbis planorbis
Animalia	Mollusca	Venerida	Veneridae	Turtonia	minuta	Turtonia minuta
Animalia	Mollusca	NA	Oncoceratidae	Beloitoceras	orilliense	Beloitoceras orilliense
Animalia	Mollusca	NA	Tarphyceratidae	Danoceras	inutile	Danoceras inutile
Animalia	Mollusca	Venerida	Veneridae	Liocyma	fluctuosa	Liocyma fluctuosa
Animalia	Mollusca	NA	Lottiidae	Testudinalia	testudinalis	Testudinalia testudinalis
Animalia	Mollusca	NA	Acmaeidae	Acmaea	NA	Acmaea NA
Animalia	Mollusca	Littorinimorpha	Caecidae	Parastrophia	NA	Parastrophia NA
Animalia	Mollusca	NA	Lophospiridae	Lophospira	concinnula	Lophospira concinnula
Animalia	Mollusca	Carditida	Carditidae	Cyclocardia	borealis	Cyclocardia borealis
Animalia	Mollusca	Ostreida	Pteriidae	Electroma	NA	Electroma NA
Animalia	Mollusca	NA	Actinoceratidae	Actinoceras	aequale	Actinoceras aequale
Animalia	Mollusca	NA	Proteoceratidae	Monomuchites	NA	Monomuchites NA
Animalia	Mollusca	NA	Holopeidae	Raphistomina	fissurata	Raphistomina fissurata
Animalia	Mollusca	NA	Trochonematidae	Trochonema	wilsonae	Trochonema wilsonae
Animalia	Mollusca	Myalinida	Myalinidae	Vanuxemia	inconstans	Vanuxemia inconstans
Animalia	Mollusca	Myalinida	Ambonychiidae	Cleionychia	NA	Cleionychia NA
Animalia	Mollusca	NA	Oncoceratidae	Loganoceras	NA	Loganoceras NA
Animalia	Mollusca	NA	Oncoceratidae	Zittelloceras	NA	Zittelloceras NA
Animalia	Mollusca	Carditida	Astartidae	Nuculites	concentrica	Nuculites concentrica
Animalia	Mollusca	Pleurotomariida	Murchisoniidae	Murchisonia	aciculata	Murchisonia aciculata
Animalia	Mollusca	Nuculanida	Malletiidae	Tropinuculites	NA	Tropinuculites NA
Animalia	Mollusca	Nuculanida	Malletiidae	Nuculites	cawdori	Nuculites cawdori
Animalia	Mollusca	NA	Ribeiriidae	Pinnocaris	americana	Pinnocaris americana
Animalia	Mollusca	Unionida	Unionidae	Anodonta	cygnea	Anodonta cygnea
Animalia	Mollusca	Stylommatophora	Vertiginidae	Vertigo	perryi	Vertigo perryi
Animalia	Mollusca	Unionida	Unionidae	Actinonaias	NA	Actinonaias NA
Animalia	Mollusca	NA	Planorbidae	Planorbella	multivolvis	Planorbella multivolvis
Animalia	Mollusca	NA	Macluritidae	Macluritella	NA	Macluritella NA
Animalia	Mollusca	Unionida	Iridinidae	Cymatonota	typicalis	Cymatonota typicalis
Animalia	Mollusca	Myalinida	Ambonychiidae	Byssonychia	richmondensis	Byssonychia richmondensis
Animalia	Mollusca	NA	Platyceratidae	Cyclora	minuta	Cyclora minuta
Animalia	Mollusca	NA	Helicotomidae	Helicotoma	brocki	Helicotoma brocki
Animalia	Mollusca	Myalinida	Myalinidae	Anomalodonta	griffini	Anomalodonta griffini
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Psiloconcha	NA	Psiloconcha NA
Animalia	Mollusca	Unionida	Iridinidae	Psiloconcha	subovalis	Psiloconcha subovalis
Animalia	Mollusca	NA	Cyrtonellidae	Scenella	NA	Scenella NA
Animalia	Mollusca	NA	Lophospiridae	Lophospira	pulchella	Lophospira pulchella
Animalia	Mollusca	NA	Archinacellidae	Archinacella	kagawongensis	Archinacella kagawongensis
Animalia	Mollusca	Myalinida	Myalinidae	Anomalodonta	gigantea	Anomalodonta gigantea
Animalia	Mollusca	NA	Trochonematidae	Trochonema	wartheni	Trochonema wartheni
Animalia	Mollusca	Nuculanida	Malletiidae	Clidophorus	neglectus	Clidophorus neglectus
Animalia	Mollusca	NA	Holopeidae	Holopea	hubbardi	Holopea hubbardi
Animalia	Mollusca	NA	Cyrtodontidae	Cypricardites	grandis	Cypricardites grandis
Animalia	Mollusca	Ammonoidea	NA	Billingsites	NA	Billingsites NA
Animalia	Mollusca	Myalinida	Ambonychiidae	Byssonychia	obesa	Byssonychia obesa
Animalia	Mollusca	NA	Grammysiidae	Cuneamya	miamiensis	Cuneamya miamiensis
Animalia	Mollusca	Lucinida	Lucinidae	Illionia	NA	Illionia NA
Animalia	Mollusca	Myalinida	Ambonychiidae	Clionychia	angusta	Clionychia angusta
Animalia	Mollusca	Myalinida	Myalinidae	Opistholoba	gouldi	Opistholoba gouldi
Animalia	Mollusca	NA	Bucaniidae	Phragmolites	slawsoni	Phragmolites slawsoni
Animalia	Mollusca	Modiomorphida	Modiomorphidae	Orthodesma	subangulatum	Orthodesma subangulatum
Animalia	Mollusca	Stylommatophora	Camaenidae	Rhynchotrochus	NA	Rhynchotrochus NA
Animalia	Mollusca	NA	Orthoceratidae	Orthoceras	tyronensis	Orthoceras tyronensis
Animalia	Mollusca	Stylommatophora	Rhytididae	Delos	NA	Delos NA
Animalia	Mollusca	Stylommatophora	Succineidae	Catinella	aprica	Catinella aprica
Animalia	Mollusca	NA	Lophospiridae	Lophospira	manitouliensis	Lophospira manitouliensis
Animalia	Mollusca	Myalinida	Myalinidae	Vanuxemia	kagawongensis	Vanuxemia kagawongensis
Animalia	Mollusca	NA	Cyrtodontidae	Cyrtodonta	ponderosa	Cyrtodonta ponderosa
Animalia	Mollusca	NA	Lophospiridae	Lophospira	manitoulinensis	Lophospira manitoulinensis
Animalia	Mollusca	NA	Trochonematidae	Trochonemella	reusingi	Trochonemella reusingi
Animalia	Mollusca	NA	Cyrtodontidae	Ortonella	gorensis	Ortonella gorensis
Animalia	Mollusca	NA	Cyrtodontidae	Cyrtodonta	exigua	Cyrtodonta exigua
Animalia	Mollusca	NA	Cyrtodontidae	Cyrtodonta	kagawongensis	Cyrtodonta kagawongensis
Animalia	Mollusca	NA	Cyrtodontidae	Ortonella	stewarti	Ortonella stewarti
Animalia	Mollusca	NA	Pholadomyidae	Rhytimya	kagawongensis	Rhytimya kagawongensis
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	vera	Modiolopsis vera
Animalia	Mollusca	NA	Nucularcidae	Tellinomya	cingulata	Tellinomya cingulata
Animalia	Mollusca	Myalinida	Myalinidae	Vanuxemia	bayfieldi	Vanuxemia bayfieldi
Animalia	Mollusca	NA	Bucaniidae	Salpingostoma	lata	Salpingostoma lata
Animalia	Mollusca	Nautilida	Nautilidae	Cyrtoceras	hitzi	Cyrtoceras hitzi
Animalia	Mollusca	Unionida	Iridinidae	Modiolodon	kagawongensis	Modiolodon kagawongensis
Animalia	Mollusca	NA	Allodesmatidae	Ischyrodonta	manitoulinensis	Ischyrodonta manitoulinensis
Animalia	Mollusca	Nuculanida	Nuculanidae	Clidophorus	tamarackensis	Clidophorus tamarackensis
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Pleurotomaria	helena	Pleurotomaria helena
Animalia	Mollusca	NA	Valcouroceratidae	Cyrtoceras	lysander	Cyrtoceras lysander
Animalia	Mollusca	NA	Valcouroceratidae	Kindleoceras	reversatum	Kindleoceras reversatum
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	brevantica	Modiolopsis brevantica
Animalia	Mollusca	Nautilida	Nautilidae	Sactoceras	manitoulinense	Sactoceras manitoulinense
Animalia	Mollusca	NA	Bellerophontidae	Oxydiscus	perstriatus	Oxydiscus perstriatus
Animalia	Mollusca	Ammonoidea	NA	Billingsites	manitoulinense	Billingsites manitoulinense
Animalia	Mollusca	NA	Lophospiridae	Lophospira	humilis	Lophospira humilis
Animalia	Mollusca	NA	Cyrtodontidae	Cyrtodonta	ovalis	Cyrtodonta ovalis
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	borealis	Modiolopsis borealis
Animalia	Mollusca	NA	Orthoceratidae	Orthoceras	hammelli	Orthoceras hammelli
Animalia	Mollusca	Unionida	Iridinidae	Modiolopsis	manitoulinensis	Modiolopsis manitoulinensis
Animalia	Mollusca	NA	NA	Cyrtolites	carinatus	Cyrtolites carinatus
Animalia	Mollusca	Pleurotomariida	Phanerotrematidae	Lophospira	kindlei	Lophospira kindlei
Animalia	Mollusca	NA	Narthecoceratidae	Narthecoceras	NA	Narthecoceras NA
Animalia	Mollusca	Tryblidiida	Tryblidiidae	Vallatotheca	manitoulini	Vallatotheca manitoulini
Animalia	Mollusca	NA	Archinacellidae	Archinacella	laevis	Archinacella laevis
Animalia	Mollusca	NA	Valcouroceratidae	Cyrtoceras	postumius	Cyrtoceras postumius
Animalia	Mollusca	NA	Pterothecidae	Pterotheca	clochensis	Pterotheca clochensis
Animalia	Mollusca	Myalinida	Ambonychiidae	Byssonychia	borealis	Byssonychia borealis
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Clathrospira	conica	Clathrospira conica
Animalia	Mollusca	NA	Actinoceratidae	Actinoceras	lambei	Actinoceras lambei
Animalia	Mollusca	NA	Valcouroceratidae	Kindleoceras	triangulare	Kindleoceras triangulare
Animalia	Mollusca	Nautilida	Nautilidae	Orthoceras	piso	Orthoceras piso
Animalia	Mollusca	NA	Lyrodesmatidae	Lyrodesma	postplanum	Lyrodesma postplanum
Animalia	Mollusca	Ostreida	Gryphaeidae	Exogyra	NA	Exogyra NA
Animalia	Mollusca	Ostreida	Pteriidae	Vulsella	NA	Vulsella NA
Animalia	Mollusca	Ammonoidea	Acanthoceratidae	Metoicoceras	swallovi	Metoicoceras swallovi
Animalia	Mollusca	Littorinimorpha	Aporrhaidae	Aporrhais	NA	Aporrhais NA
Animalia	Mollusca	Cardiida	Cardiidae	Cardium	NA	Cardium NA
Animalia	Mollusca	Myalinida	Inoceramidae	Inoceramus	fragilis	Inoceramus fragilis
Animalia	Mollusca	Ostreida	Ostreidae	Ostrea	gillulyi	Ostrea gillulyi
Animalia	Mollusca	NA	Laternulidae	Anatimya	NA	Anatimya NA
Animalia	Mollusca	Trochida	Turbinidae	Calliomphalus	NA	Calliomphalus NA
Animalia	Mollusca	Littorinimorpha	Aporrhaidae	Anchura	NA	Anchura NA
Animalia	Mollusca	Venerida	Veneridae	Legumen	NA	Legumen NA
Animalia	Mollusca	Pectinida	Pectinidae	Pecten	NA	Pecten NA
Animalia	Mollusca	Mytilida	Mytilidae	Brachidontes	NA	Brachidontes NA
Animalia	Mollusca	Venerida	Mactridae	Cymbophora	NA	Cymbophora NA
Animalia	Mollusca	Ostreida	Ostreidae	Ostrea	prudentia	Ostrea prudentia
Animalia	Mollusca	Venerida	Arcticidae	Etea	NA	Etea NA
Animalia	Mollusca	Ostreida	Ostreidae	Ostrea	soleniscus	Ostrea soleniscus
Animalia	Mollusca	Venerida	Sphaeriidae	Sphaerium	javanum	Sphaerium javanum
Animalia	Mollusca	Venerida	Anatinellidae	Anatina	marullensis	Anatina marullensis
Animalia	Mollusca	Littorinimorpha	Naticidae	Gyrodes	NA	Gyrodes NA
Animalia	Mollusca	Cycloneritida	Neritidae	Nerita	NA	Nerita NA
Animalia	Mollusca	Arcida	Arcidae	Barbatia	microtera	Barbatia microtera
Animalia	Mollusca	Ostreida	Ostreidae	Ostrea	NA	Ostrea NA
Animalia	Mollusca	Venerida	Veneridae	Tapes	NA	Tapes NA
Animalia	Mollusca	Venerida	Veneridae	Tapes	cyprimeriformis	Tapes cyprimeriformis
Animalia	Mollusca	Venerida	Anatinellidae	Anatina	NA	Anatina NA
Animalia	Mollusca	Littorinimorpha	Naticidae	Gyrodes	conradi	Gyrodes conradi
Animalia	Mollusca	Adapedonta	Pharidae	Siliqua	NA	Siliqua NA
Animalia	Mollusca	Arcida	Arcidae	Barbatia	NA	Barbatia NA
Animalia	Mollusca	Adapedonta	Pharidae	Siliqua	huerfanensis	Siliqua huerfanensis
Animalia	Mollusca	Ostreida	Ostreidae	Ostrea	congesta	Ostrea congesta
Animalia	Mollusca	NA	Lymnaeidae	Lymnaea	decollata	Lymnaea decollata
Animalia	Mollusca	Stylommatophora	Spiraxidae	Physella	lordi	Physella lordi
Animalia	Mollusca	NA	Neolepetopsidae	Eulepetopsis	vitrea	Eulepetopsis vitrea
Animalia	Mollusca	Myida	Myidae	Mya	arenaria	Mya arenaria
Animalia	Mollusca	NA	Macluritidae	Maclurea	manitobensis	Maclurea manitobensis
Animalia	Mollusca	Unionida	Iridinidae	Modiolodon	patulus	Modiolodon patulus
Animalia	Mollusca	NA	Maclureadae	Maclurea	crassa	Maclurea crassa
Animalia	Mollusca	NA	Subulitidae	Fusispira	convexa	Fusispira convexa
Animalia	Mollusca	Nautilida	Nautilidae	Vaginoceras	NA	Vaginoceras NA
Animalia	Mollusca	NA	Cyrtocerinidae	Cyrtocerina	NA	Cyrtocerina NA
Animalia	Mollusca	Pleurotomariida	Eotomariidae	Liospira	angustata	Liospira angustata
Animalia	Mollusca	NA	Huroniidae	Huronia	obliqua	Huronia obliqua
Animalia	Mollusca	NA	Subulitidae	Murchisonia	simulatrix	Murchisonia simulatrix
Animalia	Mollusca	NA	Euomphalidae	Euomphalopterus	NA	Euomphalopterus NA
Animalia	Mollusca	Littorinimorpha	Littorinidae	Littorina	sitkana	Littorina sitkana
Animalia	Mollusca	NA	Orthoceratidae	Kionoceras	decorahense	Kionoceras decorahense
Animalia	Mollusca	Venerida	Pollicidae	Pollex	NA	Pollex NA
Animalia	Mollusca	Myida	Myidae	Mya	truncata	Mya truncata
Animalia	Mollusca	Trochida	Margaritidae	Margarites	NA	Margarites NA
Animalia	Mollusca	Lucinida	Lucinidae	Lucinoma	borealis	Lucinoma borealis
Animalia	Mollusca	Cardiida	Cardiidae	Ciliatocardium	ciliatum	Ciliatocardium ciliatum
Animalia	Mollusca	Carditida	Astartidae	Astarte	montagui	Astarte montagui
Animalia	Mollusca	NA	Physidae	Physa	jennessi	Physa jennessi
Animalia	Mollusca	NA	Valvatidae	Valvata	ontariensis	Valvata ontariensis
Animalia	Mollusca	Neogastropoda	Conidae	Conasprella	lucida	Conasprella lucida
Animalia	Mollusca	Stylommatophora	Agriolimacidae	Deroceras	monentolophus	Deroceras monentolophus
Animalia	Mollusca	Ostreida	Pinnidae	Meekopinna	NA	Meekopinna NA
Animalia	Mollusca	NA	Platyceratidae	Platyceras	equilatera	Platyceras equilatera
Animalia	Mollusca	Ostreida	Pinnidae	Pinna	NA	Pinna NA
